passenger_id,driver_id,time_of_trip,interaction
P223,D53,afternoon,0
P223,D54,afternoon,0
P223,D28,afternoon,0
P223,D56,morning,0
P223,D7,morning,0
P223,D13,evening,0
P223,D62,evening,0
P223,D88,night,0
P223,D16,afternoon,0
P223,D81,night,0
P223,D36,afternoon,0
P223,D42,night,0
P223,D3,afternoon,0
P223,D11,evening,0
P223,D64,evening,0
P223,D61,morning,0
P223,D2,morning,0
P223,D10,night,0
P223,D72,morning,0
P223,D8,afternoon,0
P223,D57,evening,0
P223,D21,night,0
P223,D70,afternoon,0
P223,D47,evening,0
P223,D73,afternoon,0
P224,D79,afternoon,0
P224,D31,morning,1
P224,D88,morning,0
P224,D18,evening,0
P224,D11,afternoon,0
P224,D38,evening,0
P224,D75,afternoon,0
P224,D1,morning,0
P224,D63,evening,0
P224,D16,morning,1
P224,D65,morning,0
P224,D0,afternoon,0
P224,D20,evening,0
P224,D7,morning,0
P224,D62,morning,0
P224,D35,night,0
P224,D2,night,0
P224,D78,morning,0
P224,D85,morning,0
P224,D36,night,0
P224,D48,morning,0
P224,D47,morning,1
P224,D56,night,1
P224,D40,morning,1
P224,D55,morning,0
P224,D51,evening,0
P224,D19,afternoon,0
P224,D53,afternoon,0
P224,D6,evening,1
P224,D86,evening,0
P224,D45,afternoon,1
P224,D50,night,0
P224,D10,morning,0
P224,D74,afternoon,0
P224,D14,night,0
P224,D43,evening,1
P224,D3,night,0
P224,D8,morning,1
P224,D25,night,0
P224,D9,afternoon,0
P224,D34,evening,0
P224,D76,afternoon,0
P224,D60,morning,0
P224,D22,night,1
P224,D59,night,1
P224,D33,night,1
P224,D42,afternoon,0
P224,D23,afternoon,0
P224,D87,evening,0
P224,D26,afternoon,1
P224,D15,afternoon,0
P224,D77,afternoon,0
P224,D46,evening,0
P224,D80,afternoon,0
P224,D32,night,1
P224,D13,night,1
P224,D4,morning,0
P224,D41,night,1
P224,D68,morning,0
P224,D37,morning,0
P225,D79,evening,0
P225,D58,evening,0
P225,D33,afternoon,0
P225,D75,night,0
P225,D88,evening,0
P225,D54,afternoon,0
P225,D14,evening,0
P225,D11,night,0
P225,D81,evening,0
P225,D74,night,0
P225,D39,afternoon,0
P225,D63,evening,0
P225,D66,morning,0
P225,D56,night,0
P225,D87,afternoon,0
P225,D9,afternoon,0
P225,D64,morning,0
P225,D51,night,0
P225,D6,morning,0
P225,D12,afternoon,0
P225,D28,night,0
P225,D13,evening,0
P225,D17,afternoon,0
P225,D61,evening,0
P225,D32,night,0
P225,D60,morning,0
P225,D21,night,0
P225,D76,afternoon,0
P225,D65,night,0
P225,D43,night,0
P225,D8,evening,0
P225,D70,afternoon,0
P225,D57,afternoon,0
P225,D37,afternoon,0
P225,D24,afternoon,0
P225,D83,morning,0
P225,D4,evening,0
P225,D53,morning,0
P225,D19,night,0
P225,D72,afternoon,0
P225,D23,evening,0
P225,D44,evening,0
P225,D10,evening,0
P225,D50,night,0
P225,D35,night,0
P225,D52,night,0
P225,D80,night,0
P225,D0,night,0
P225,D7,morning,0
P225,D1,night,0
P225,D26,night,0
P225,D71,afternoon,0
P225,D2,morning,0
P225,D69,evening,0
P225,D5,evening,0
P225,D20,afternoon,0
P225,D30,evening,0
P225,D22,morning,0
P225,D41,morning,0
P225,D59,afternoon,0
P226,D45,morning,0
P226,D41,afternoon,0
P226,D58,evening,0
P226,D0,night,0
P226,D72,morning,0
P226,D13,afternoon,1
P226,D25,night,0
P226,D39,afternoon,0
P226,D11,evening,0
P226,D65,afternoon,0
P226,D44,night,0
P226,D21,afternoon,1
P226,D48,morning,0
P226,D36,night,0
P226,D38,night,0
P226,D43,evening,0
P226,D7,evening,0
P226,D68,afternoon,0
P226,D64,morning,0
P226,D66,night,0
P226,D22,morning,0
P226,D29,afternoon,0
P226,D67,afternoon,0
P226,D60,night,0
P226,D23,afternoon,0
P226,D52,night,0
P226,D76,night,0
P226,D53,afternoon,0
P226,D31,evening,0
P226,D80,morning,0
P226,D32,night,0
P226,D49,afternoon,0
P226,D88,night,0
P226,D71,night,0
P226,D24,morning,0
P226,D20,night,0
P226,D73,night,0
P226,D62,afternoon,0
P226,D19,night,0
P226,D79,afternoon,0
P226,D37,night,0
P226,D26,night,0
P226,D18,night,0
P226,D10,evening,0
P226,D57,morning,0
P226,D85,afternoon,0
P226,D86,afternoon,0
P226,D42,morning,0
P226,D84,evening,0
P226,D56,evening,0
P226,D12,evening,0
P226,D77,evening,0
P226,D1,night,0
P226,D34,night,0
P226,D16,afternoon,0
P226,D54,afternoon,0
P226,D89,evening,1
P226,D70,morning,0
P226,D35,afternoon,1
P226,D9,morning,0
P227,D78,afternoon,0
P227,D27,night,0
P227,D0,night,0
P227,D74,night,0
P227,D5,night,0
P227,D77,morning,1
P227,D28,evening,0
P227,D38,evening,1
P227,D37,evening,1
P227,D61,afternoon,0
P227,D54,evening,0
P227,D76,morning,0
P227,D11,evening,1
P227,D84,morning,0
P227,D57,morning,0
P227,D66,evening,0
P227,D45,night,0
P227,D46,morning,0
P227,D47,afternoon,0
P227,D75,evening,0
P227,D4,evening,1
P227,D60,afternoon,1
P227,D6,afternoon,0
P227,D19,night,1
P227,D69,afternoon,0
P227,D32,morning,0
P227,D70,afternoon,0
P227,D36,night,0
P227,D30,evening,0
P227,D24,afternoon,0
P227,D23,afternoon,0
P227,D63,evening,0
P227,D62,evening,0
P227,D26,night,0
P227,D42,evening,0
P227,D13,morning,0
P227,D83,afternoon,0
P227,D48,morning,0
P227,D10,evening,0
P227,D31,morning,1
P227,D20,morning,0
P227,D7,evening,0
P227,D22,morning,0
P227,D53,evening,0
P227,D73,morning,0
P227,D29,night,0
P227,D3,night,0
P227,D44,afternoon,0
P227,D16,morning,0
P227,D43,night,0
P227,D2,morning,0
P227,D21,night,0
P227,D18,afternoon,0
P227,D49,evening,0
P227,D71,evening,0
P227,D51,night,0
P227,D1,morning,1
P227,D68,night,0
P227,D59,night,0
P227,D9,night,1
P228,D70,afternoon,0
P228,D42,evening,0
P228,D60,morning,0
P228,D86,afternoon,0
P228,D63,evening,0
P228,D36,night,0
P228,D82,morning,0
P228,D21,morning,0
P228,D24,morning,0
P228,D67,evening,0
P228,D40,morning,1
P228,D5,morning,0
P228,D37,afternoon,0
P228,D1,night,0
P228,D2,evening,0
P228,D29,night,0
P228,D49,morning,0
P228,D6,afternoon,0
P228,D75,morning,0
P228,D30,morning,0
P228,D19,evening,0
P228,D23,afternoon,0
P228,D44,morning,0
P228,D55,afternoon,0
P228,D64,afternoon,0
P228,D4,night,0
P228,D12,evening,0
P228,D78,morning,0
P228,D34,morning,0
P228,D81,night,0
P228,D11,afternoon,0
P228,D0,night,0
P228,D51,night,0
P228,D54,night,0
P228,D76,night,0
P228,D16,afternoon,0
P228,D62,night,0
P228,D85,afternoon,0
P228,D58,morning,0
P228,D53,morning,0
P228,D27,night,0
P228,D39,afternoon,0
P228,D33,evening,0
P228,D45,evening,0
P228,D46,evening,0
P228,D41,afternoon,0
P228,D31,night,0
P228,D69,morning,0
P228,D38,afternoon,0
P228,D22,morning,0
P228,D32,evening,0
P228,D88,afternoon,0
P228,D84,evening,0
P228,D7,night,0
P228,D80,night,0
P228,D25,afternoon,0
P228,D79,morning,0
P228,D28,morning,0
P228,D72,morning,0
P228,D71,evening,0
P229,D83,morning,0
P229,D39,morning,1
P229,D7,night,0
P229,D38,morning,0
P229,D37,morning,0
P229,D86,morning,0
P229,D24,afternoon,0
P229,D88,night,0
P229,D29,night,0
P229,D66,afternoon,0
P229,D5,morning,0
P229,D40,morning,0
P229,D22,night,0
P229,D26,evening,0
P229,D20,afternoon,0
P229,D35,evening,0
P229,D60,evening,1
P229,D9,evening,0
P229,D56,evening,0
P229,D11,night,0
P229,D75,afternoon,1
P229,D61,evening,0
P229,D67,evening,0
P229,D87,morning,0
P229,D72,afternoon,0
P229,D19,night,1
P229,D17,morning,0
P229,D57,afternoon,0
P229,D44,night,0
P229,D41,morning,0
P229,D6,morning,0
P229,D53,night,0
P229,D2,night,0
P229,D63,evening,0
P229,D30,night,0
P229,D42,night,0
P229,D49,afternoon,0
P229,D16,afternoon,0
P229,D52,evening,0
P229,D46,evening,0
P229,D28,night,0
P229,D32,night,0
P229,D45,afternoon,0
P229,D34,evening,0
P229,D55,night,0
P229,D78,evening,0
P229,D0,evening,0
P229,D80,afternoon,0
P229,D4,evening,1
P229,D70,night,0
P229,D51,afternoon,0
P229,D43,night,0
P229,D31,night,1
P229,D82,night,0
P229,D50,night,0
P229,D8,evening,0
P229,D10,evening,0
P229,D18,evening,0
P229,D69,evening,0
P229,D48,afternoon,0
P230,D88,evening,0
P230,D75,afternoon,1
P230,D34,evening,0
P230,D73,evening,0
P230,D36,afternoon,0
P230,D3,evening,0
P230,D64,afternoon,0
P230,D7,morning,0
P230,D87,morning,0
P230,D40,afternoon,0
P230,D1,afternoon,0
P230,D6,morning,0
P230,D70,morning,0
P230,D23,morning,0
P230,D43,night,0
P230,D31,evening,0
P230,D66,evening,0
P230,D38,night,0
P230,D2,morning,0
P230,D0,morning,0
P230,D84,afternoon,0
P230,D21,evening,1
P230,D50,afternoon,1
P230,D53,evening,0
P230,D78,evening,0
P230,D86,night,0
P230,D44,night,0
P230,D41,afternoon,0
P230,D9,night,1
P230,D11,morning,0
P230,D82,morning,0
P230,D29,night,0
P230,D52,afternoon,0
P230,D12,afternoon,0
P230,D22,afternoon,0
P230,D58,morning,0
P230,D65,morning,0
P230,D60,evening,0
P230,D28,afternoon,0
P230,D42,morning,0
P230,D32,morning,0
P230,D48,evening,0
P230,D51,morning,0
P230,D81,afternoon,0
P230,D5,evening,0
P230,D72,evening,0
P230,D71,evening,0
P230,D4,morning,1
P230,D46,afternoon,0
P230,D57,night,0
P230,D85,night,1
P230,D47,morning,0
P230,D30,morning,0
P230,D19,morning,0
P230,D59,night,0
P230,D49,night,0
P230,D80,afternoon,0
P230,D39,afternoon,0
P230,D77,night,0
P230,D25,morning,0
P231,D76,evening,0
P231,D33,afternoon,0
P231,D60,evening,0
P231,D41,afternoon,0
P231,D75,afternoon,0
P231,D58,morning,0
P231,D43,night,0
P231,D15,afternoon,0
P231,D17,afternoon,0
P231,D80,morning,0
P231,D2,evening,0
P231,D36,morning,1
P231,D88,night,0
P231,D3,evening,0
P231,D14,night,0
P231,D44,afternoon,0
P231,D6,morning,0
P231,D86,evening,0
P231,D69,evening,1
P231,D78,morning,0
P231,D37,night,0
P231,D4,evening,0
P231,D5,morning,0
P231,D16,morning,1
P231,D21,afternoon,1
P231,D20,evening,0
P231,D25,night,0
P231,D57,evening,0
P231,D71,evening,0
P231,D66,night,0
P231,D56,evening,0
P231,D72,night,1
P231,D18,morning,0
P231,D31,night,1
P231,D73,evening,1
P231,D53,afternoon,0
P231,D63,evening,0
P231,D55,morning,0
P231,D64,evening,0
P231,D1,night,0
P231,D19,morning,0
P231,D38,afternoon,0
P231,D23,afternoon,0
P231,D8,morning,1
P231,D47,evening,1
P231,D42,evening,0
P231,D0,morning,0
P231,D65,afternoon,0
P231,D62,evening,0
P231,D87,morning,0
P231,D24,night,0
P231,D7,night,0
P231,D49,evening,0
P231,D28,morning,0
P231,D40,morning,1
P231,D89,morning,0
P231,D46,morning,0
P231,D67,night,0
P231,D74,night,0
P231,D52,night,0
P232,D11,evening,0
P232,D38,morning,0
P232,D44,afternoon,0
P232,D34,afternoon,0
P232,D81,evening,1
P232,D24,morning,0
P232,D47,morning,0
P232,D78,afternoon,0
P232,D52,evening,0
P232,D17,morning,0
P232,D54,evening,0
P232,D64,evening,0
P232,D74,afternoon,0
P232,D63,morning,0
P232,D83,evening,0
P232,D68,morning,0
P232,D51,night,0
P232,D50,morning,1
P232,D15,night,0
P232,D4,morning,1
P232,D31,afternoon,0
P232,D53,morning,0
P232,D41,night,1
P232,D25,night,0
P232,D72,morning,0
P232,D1,morning,0
P232,D82,night,0
P232,D89,afternoon,0
P232,D59,morning,1
P232,D42,morning,0
P232,D40,afternoon,0
P232,D48,morning,0
P232,D28,morning,0
P232,D8,evening,0
P232,D27,evening,1
P232,D6,morning,0
P232,D23,night,0
P232,D20,afternoon,1
P232,D35,evening,0
P232,D19,morning,0
P232,D0,night,0
P232,D56,night,0
P232,D58,night,0
P232,D69,night,0
P232,D77,afternoon,1
P232,D46,night,0
P232,D61,evening,0
P232,D85,morning,1
P232,D29,night,0
P232,D65,morning,0
P232,D21,morning,0
P232,D79,night,0
P232,D86,morning,0
P232,D14,afternoon,0
P232,D10,afternoon,1
P232,D66,evening,0
P232,D45,night,0
P232,D26,afternoon,0
P232,D84,night,1
P232,D62,morning,0
P233,D22,night,0
P233,D64,morning,0
P233,D37,afternoon,0
P233,D43,night,0
P233,D13,morning,0
P233,D21,night,0
P233,D30,afternoon,0
P233,D24,afternoon,0
P233,D87,morning,0
P233,D28,morning,0
P233,D10,night,0
P233,D52,afternoon,0
P233,D4,evening,0
P233,D17,evening,0
P233,D18,afternoon,0
P233,D7,morning,0
P233,D14,night,0
P233,D77,evening,0
P233,D79,morning,0
P233,D3,night,0
P233,D40,afternoon,0
P233,D73,evening,0
P233,D81,afternoon,0
P233,D59,evening,0
P233,D72,morning,0
P233,D29,night,0
P233,D80,morning,0
P233,D36,night,0
P233,D47,morning,0
P233,D31,morning,0
P233,D88,evening,0
P233,D26,evening,0
P233,D67,morning,0
P233,D76,afternoon,0
P233,D66,morning,0
P233,D11,night,0
P233,D70,evening,0
P233,D84,morning,0
P233,D46,evening,0
P233,D9,evening,0
P233,D16,morning,0
P233,D75,afternoon,0
P233,D58,afternoon,0
P233,D25,morning,0
P233,D42,night,0
P233,D44,night,0
P233,D33,afternoon,0
P233,D86,afternoon,0
P233,D54,morning,0
P233,D62,evening,0
P233,D35,morning,0
P233,D39,evening,0
P233,D49,morning,0
P233,D48,evening,0
P233,D41,evening,0
P233,D53,evening,0
P233,D85,night,0
P233,D50,evening,1
P233,D23,morning,0
P233,D68,evening,0
P234,D85,night,1
P234,D70,evening,0
P234,D63,night,0
P234,D33,afternoon,0
P234,D5,morning,0
P234,D66,night,0
P234,D45,afternoon,0
P234,D77,night,1
P234,D10,morning,0
P234,D17,morning,0
P234,D26,morning,1
P234,D60,night,0
P234,D28,evening,1
P234,D31,night,1
P234,D75,night,0
P234,D57,evening,0
P234,D19,morning,1
P234,D2,night,0
P234,D44,morning,0
P234,D67,morning,0
P234,D79,morning,0
P234,D39,night,0
P234,D30,afternoon,1
P234,D80,night,0
P234,D4,evening,1
P234,D58,evening,0
P234,D7,evening,0
P234,D37,night,0
P234,D12,night,0
P234,D68,night,0
P234,D24,night,0
P234,D61,evening,0
P234,D15,evening,0
P234,D11,morning,0
P234,D43,evening,1
P234,D48,night,0
P234,D52,evening,0
P234,D47,evening,0
P234,D54,afternoon,0
P234,D51,night,0
P234,D14,morning,1
P234,D22,morning,0
P234,D6,night,0
P234,D34,afternoon,0
P234,D3,afternoon,0
P234,D65,night,0
P234,D42,afternoon,0
P234,D29,afternoon,0
P234,D0,morning,0
P234,D50,morning,1
P234,D21,night,0
P234,D69,morning,0
P234,D59,afternoon,1
P234,D89,night,0
P234,D49,morning,0
P234,D78,evening,0
P234,D87,evening,0
P234,D38,afternoon,0
P234,D46,afternoon,0
P234,D18,afternoon,0
P235,D36,night,0
P235,D1,night,0
P235,D89,evening,1
P235,D29,morning,0
P235,D25,evening,0
P235,D34,morning,0
P235,D84,evening,0
P235,D76,morning,0
P235,D30,evening,1
P235,D42,night,0
P235,D7,evening,0
P235,D43,morning,1
P235,D64,evening,0
P235,D9,evening,0
P235,D66,evening,0
P235,D50,evening,1
P235,D73,afternoon,0
P235,D17,night,0
P235,D85,morning,1
P235,D2,morning,1
P235,D46,afternoon,0
P235,D49,morning,0
P235,D83,afternoon,1
P235,D22,evening,0
P235,D40,night,0
P235,D56,night,0
P235,D69,morning,0
P235,D15,morning,1
P235,D8,evening,0
P235,D27,afternoon,0
P235,D71,afternoon,0
P235,D10,night,0
P235,D0,night,0
P235,D48,afternoon,0
P235,D60,night,0
P235,D5,evening,1
P235,D63,night,0
P235,D68,evening,0
P235,D53,night,0
P235,D59,night,1
P235,D82,evening,0
P235,D67,afternoon,0
P235,D11,evening,0
P235,D61,afternoon,0
P235,D74,night,0
P235,D19,morning,0
P235,D4,afternoon,0
P235,D14,afternoon,0
P235,D38,afternoon,0
P235,D65,evening,0
P235,D31,night,1
P235,D37,evening,1
P235,D52,morning,0
P235,D51,afternoon,0
P235,D58,night,0
P235,D47,night,0
P235,D32,morning,0
P235,D81,night,1
P235,D57,evening,0
P235,D88,evening,1
P236,D2,evening,0
P236,D32,afternoon,0
P236,D34,afternoon,0
P236,D41,evening,0
P236,D48,evening,0
P236,D42,night,0
P236,D78,evening,0
P236,D7,evening,0
P236,D59,afternoon,1
P236,D68,morning,0
P236,D58,night,0
P236,D64,afternoon,0
P236,D73,afternoon,0
P236,D11,afternoon,1
P236,D5,night,0
P236,D53,afternoon,0
P236,D76,afternoon,0
P236,D10,night,0
P236,D17,evening,0
P236,D80,evening,0
P236,D28,night,0
P236,D82,night,0
P236,D87,morning,0
P236,D31,night,1
P236,D19,morning,1
P236,D81,evening,1
P236,D3,morning,0
P236,D23,night,0
P236,D79,morning,0
P236,D60,night,0
P236,D14,afternoon,0
P236,D4,afternoon,0
P236,D29,evening,0
P236,D6,evening,0
P236,D45,afternoon,0
P236,D51,morning,0
P236,D88,afternoon,0
P236,D20,evening,0
P236,D66,evening,0
P236,D50,morning,1
P236,D37,night,0
P236,D72,afternoon,0
P236,D27,morning,0
P236,D63,evening,0
P236,D67,morning,0
P236,D83,afternoon,1
P236,D25,morning,1
P236,D70,evening,0
P236,D12,night,0
P236,D74,afternoon,1
P236,D15,morning,0
P236,D33,evening,1
P236,D54,evening,0
P236,D71,night,0
P236,D24,night,0
P236,D38,morning,0
P236,D46,night,0
P236,D55,evening,1
P236,D47,morning,0
P236,D22,evening,0
P237,D19,night,0
P237,D74,morning,0
P237,D60,evening,0
P237,D42,afternoon,0
P237,D82,morning,0
P237,D78,night,0
P237,D16,night,0
P237,D1,evening,0
P237,D17,afternoon,0
P237,D73,night,0
P237,D63,evening,0
P237,D59,afternoon,0
P237,D0,morning,0
P237,D67,afternoon,0
P237,D66,night,0
P237,D18,morning,0
P237,D61,evening,0
P237,D85,afternoon,0
P237,D68,afternoon,0
P237,D53,morning,0
P237,D33,night,1
P237,D6,evening,0
P237,D20,afternoon,0
P237,D43,evening,0
P237,D51,evening,0
P237,D37,morning,0
P237,D23,evening,0
P237,D80,evening,0
P237,D70,evening,0
P237,D76,night,0
P237,D9,evening,0
P237,D69,evening,0
P237,D22,morning,0
P237,D54,night,0
P237,D35,night,0
P237,D84,afternoon,0
P237,D38,morning,0
P237,D24,afternoon,0
P237,D30,night,0
P237,D46,night,0
P237,D88,morning,0
P237,D41,afternoon,0
P237,D75,night,0
P237,D89,evening,0
P237,D5,afternoon,0
P237,D25,night,0
P237,D57,morning,0
P237,D64,evening,0
P237,D14,night,0
P237,D58,afternoon,0
P237,D55,evening,0
P237,D48,morning,0
P237,D36,night,0
P237,D49,evening,0
P237,D2,afternoon,0
P237,D56,afternoon,0
P237,D47,night,0
P237,D50,night,0
P237,D71,afternoon,0
P237,D31,morning,0
P238,D17,morning,0
P238,D48,evening,0
P238,D89,morning,0
P238,D84,morning,0
P238,D29,evening,0
P238,D34,evening,0
P238,D12,evening,0
P238,D83,afternoon,1
P238,D1,night,0
P238,D58,afternoon,0
P238,D2,night,0
P238,D25,morning,0
P238,D23,morning,0
P238,D52,night,0
P238,D75,night,0
P238,D82,night,0
P238,D20,morning,1
P238,D9,afternoon,0
P238,D56,evening,0
P238,D31,afternoon,1
P238,D73,morning,0
P238,D57,evening,0
P238,D60,night,0
P238,D68,afternoon,0
P238,D65,afternoon,0
P238,D10,night,0
P238,D71,afternoon,0
P238,D88,night,0
P238,D67,afternoon,0
P238,D61,afternoon,0
P238,D41,evening,0
P238,D50,morning,1
P238,D79,night,0
P238,D0,evening,0
P238,D43,evening,1
P238,D16,afternoon,0
P238,D5,evening,1
P238,D40,evening,0
P238,D37,afternoon,0
P238,D46,morning,0
P238,D35,morning,1
P238,D33,morning,0
P238,D19,morning,0
P238,D54,afternoon,0
P238,D3,afternoon,0
P238,D55,morning,0
P238,D69,evening,0
P238,D47,evening,0
P238,D87,afternoon,0
P238,D32,afternoon,0
P238,D4,night,0
P238,D28,night,0
P238,D72,afternoon,0
P238,D15,morning,0
P238,D62,afternoon,0
P238,D59,night,1
P238,D78,evening,0
P238,D30,night,0
P238,D21,morning,0
P238,D85,morning,0
P239,D81,morning,0
P239,D37,afternoon,0
P239,D44,evening,0
P239,D1,morning,0
P239,D48,night,0
P239,D46,morning,0
P239,D80,evening,0
P239,D74,morning,0
P239,D78,morning,0
P239,D22,evening,0
P239,D58,morning,0
P239,D84,evening,0
P239,D45,night,0
P239,D7,afternoon,0
P239,D38,morning,0
P239,D19,night,1
P239,D21,afternoon,0
P239,D12,night,0
P239,D2,night,0
P239,D79,evening,0
P239,D54,afternoon,0
P239,D14,evening,0
P239,D72,night,0
P239,D55,night,0
P239,D24,morning,0
P239,D82,night,0
P239,D34,evening,0
P239,D27,night,0
P239,D69,morning,0
P239,D15,afternoon,0
P239,D3,night,0
P239,D62,night,1
P239,D71,night,0
P239,D16,afternoon,0
P239,D32,afternoon,0
P239,D51,morning,0
P239,D75,afternoon,0
P239,D26,afternoon,0
P239,D50,afternoon,1
P239,D49,morning,0
P239,D4,evening,1
P239,D65,afternoon,0
P239,D18,morning,0
P239,D29,afternoon,0
P239,D52,evening,0
P239,D0,afternoon,0
P239,D60,evening,0
P239,D30,night,0
P239,D36,evening,0
P239,D13,evening,0
P239,D25,morning,0
P239,D53,night,0
P239,D40,evening,0
P239,D66,evening,0
P239,D56,afternoon,0
P239,D67,evening,0
P239,D9,morning,0
P239,D57,evening,0
P239,D87,afternoon,0
P239,D64,afternoon,0
P240,D50,morning,1
P240,D60,afternoon,0
P240,D41,evening,0
P240,D63,afternoon,0
P240,D43,evening,0
P240,D32,night,0
P240,D61,afternoon,0
P240,D51,afternoon,0
P240,D2,afternoon,0
P240,D33,evening,1
P240,D14,morning,0
P240,D20,evening,0
P240,D80,night,0
P240,D69,morning,0
P240,D71,morning,0
P240,D8,morning,0
P240,D57,morning,0
P240,D6,morning,0
P240,D83,evening,0
P240,D78,evening,0
P240,D67,night,0
P240,D13,evening,0
P240,D24,evening,0
P240,D4,night,0
P240,D39,night,0
P240,D54,morning,0
P240,D18,morning,0
P240,D22,afternoon,0
P240,D64,night,0
P240,D82,night,0
P240,D26,morning,0
P240,D34,night,0
P240,D38,evening,0
P240,D75,morning,0
P240,D42,evening,0
P240,D31,night,0
P240,D28,night,0
P240,D47,morning,0
P240,D87,morning,0
P240,D81,evening,0
P240,D16,afternoon,0
